Country_Code,Cuisines,Rating,Rating_text,Votes
1,"Beverages, Fast Food",0,Not rated,2
1,"North Indian, Chinese",2.9,Average,55
1,"North Indian, Chinese",2.7,Average,10
1,North Indian,3.1,Average,16
1,"North Indian, Chinese, Continental",3,Average,7
1,"North Indian, Chinese, Continental, Mughlai",0,Not rated,0
1,Continental,0,Not rated,0
1,"Chinese, Mughlai, North Indian",2.6,Average,192
1,"North Indian, Mughlai, Biryani",2.8,Average,109
1,"North Indian, Chinese",3.2,Average,49
1,"North Indian, Mughlai, Chinese",2.6,Average,44
1,"Biryani, North Indian",3.4,Average,29
1,"Chinese, Fast Food",3.1,Average,21
1,"Mughlai, North Indian, Chinese",2.7,Average,33
1,Chinese,3.6,Good,97
1,Lucknowi,3.5,Good,24
1,"North Indian, Chinese, Thai",3.9,Good,40
1,Street Food,3.6,Good,280
1,"Chinese, Asian, Thai",3.6,Good,582
1,Cafe,0,Not rated,2
1,Bakery,3.4,Average,29
1,Finger Food,3.2,Average,20
1,Cafe,2.9,Average,14
1,North Indian,3.5,Good,79
1,"Continental, North Indian",3.3,Average,29
1,Finger Food,0,Not rated,1
1,"Burger, Fast Food",3.3,Average,14
1,"Continental, Mexican, Mediterranean",3,Average,18
1,"Desserts, Beverages",3.1,Average,6
1,Desserts,3.4,Average,16
1,"Chinese, Thai",3.2,Average,6
1,"North Indian, Mughlai",2.9,Average,7
1,"American, Fast Food, Burger",2.5,Average,15
1,Desserts,3.2,Average,13
1,Chinese,3,Average,10
1,"Italian, Pizza, Fast Food",2.6,Average,7
1,"American, Fast Food, Salad, Healthy Food",2.6,Average,5
1,"Tea, Fast Food",2.8,Average,5
1,South Indian,2.8,Average,6
1,"Biryani, Hyderabadi",3.5,Good,18
1,"North Indian, Continental, Chinese, Italian, Thai, Mughlai",3.8,Good,46
1,Beverages,3.5,Good,34
1,"Healthy Food, Salad",3.6,Good,20
1,Ice Cream,0,Not rated,1
1,"Beverages, Fast Food",0,Not rated,3
1,"Tea, Fast Food",0,Not rated,1
1,Cafe,0,Not rated,0
1,"Ice Cream, Beverages, Fast Food",0,Not rated,0
1,Beverages,0,Not rated,1
1,"Juices, Fast Food",0,Not rated,1
1,"Desserts, Ice Cream",0,Not rated,1
1,"Ice Cream, Desserts",0,Not rated,0
1,Fast Food,0,Not rated,0
1,Fast Food,0,Not rated,0
1,Pizza,2.3,Poor,8
1,Fast Food,2.3,Poor,27
1,"Ice Cream, Desserts",0,Not rated,0
1,Fast Food,0,Not rated,0
1,"Continental, North Indian, Mexican",3.2,Average,135
1,"North Indian, Chinese",3.3,Average,61
1,Bakery,2.9,Average,9
1,"North Indian, Chinese",2.7,Average,5
1,"North Indian, Chinese, Continental",3.1,Average,5
1,"Chinese, North Indian",3.2,Average,6
1,"Chinese, South Indian, Fast Food",2.8,Average,19
1,Fast Food,3.5,Good,83
1,Fast Food,0,Not rated,2
1,"North Indian, Continental, Chinese",0,Not rated,0
1,Bakery,3.4,Average,25
1,Continental,3.2,Average,32
1,"Continental, Chinese, North Indian",4.1,Very Good,228
1,"Mediterranean, Continental, North Indian, Italian",3.5,Good,218
1,"Fast Food, Street Food",0,Not rated,0
1,"North Indian, Chinese, Continental",0,Not rated,2
1,North Indian,2.9,Average,12
1,North Indian,2.9,Average,6
1,"North Indian, Mughlai, Chinese",0,Not rated,2
1,Bakery,0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,1
1,"Juices, Healthy Food",4,Very Good,76
1,"North Indian, Chinese, Mughlai",2.7,Average,90
1,"North Indian, Chinese",3.3,Average,34
1,"South Indian, North Indian, Chinese",2.6,Average,70
1,"North Indian, Mughlai, Chinese",3.4,Average,190
1,"Cafe, North Indian, Italian",3.7,Good,38
1,"North Indian, Bengali",0,Not rated,0
1,Chinese,0,Not rated,0
1,"Fast Food, North Indian",0,Not rated,2
1,"Cafe, Italian, Chinese",3.2,Average,33
1,"North Indian, Mughlai, Chinese",3.4,Average,33
1,"Chinese, Thai",3.1,Average,9
1,"North Indian, Mughlai",2.6,Average,11
1,"North Indian, Mughlai, Chinese",2.5,Average,12
1,"North Indian, Chinese",2.9,Average,4
1,Chinese,2.9,Average,19
1,Chinese,2.8,Average,10
1,"Mithai, Street Food",2.6,Average,16
1,"Raw Meats, Fast Food, North Indian",2.9,Average,7
1,"North Indian, Mughlai, Hyderabadi",3.3,Average,13
1,North Indian,2.5,Average,36
1,"Mithai, Street Food",2.6,Average,26
1,"Biryani, North Indian, Fast Food",2.7,Average,18
1,"Biryani, North Indian, Mughlai",2.6,Average,26
1,North Indian,2.6,Average,25
1,"North Indian, Mughlai",3.2,Average,7
1,"Cafe, Bakery",3.3,Average,13
1,"North Indian, Chinese",2.7,Average,36
1,"North Indian, Mughlai, Chinese",3.4,Average,13
1,"Mughlai, Continental, Chinese",3.1,Average,8
1,"Biryani, Mughlai",3.2,Average,27
1,"North Indian, Chinese, Continental",3.5,Good,367
1,Fast Food,3.8,Good,99
1,"Chinese, Thai",3.7,Good,115
1,North Indian,3.6,Good,18
1,"North Indian, Mughlai",3.6,Good,72
1,North Indian,3.6,Good,56
1,"North Indian, Mughlai",3.6,Good,108
1,"Fast Food, North Indian",3.5,Good,21
1,"Italian, Pizza",0,Not rated,0
1,Mughlai,0,Not rated,0
1,"Cafe, Continental, Fast Food, Italian",0,Not rated,0
1,"North Indian, Mughlai, Chinese",0,Not rated,1
1,"North Indian, Mughlai, Chinese, Fast Food",0,Not rated,1
1,Chinese,0,Not rated,3
1,,,,
Near Sector 110,500,White,0,8265
1,Chinese,0,Not rated,1
1,Fast Food,0,Not rated,0
1,"Mithai, Street Food",0,Not rated,0
1,"Bakery, Fast Food, Desserts",0,Not rated,0
1,"North Indian, South Indian, Italian, Chinese",0,Not rated,0
1,Bakery,0,Not rated,2
1,"North Indian, Chinese",0,Not rated,3
1,Fast Food,0,Not rated,1
1,North Indian,0,Not rated,0
1,"Chinese, Fast Food",0,Not rated,0
1,"Pizza, Fast Food",2.1,Poor,84
1,"North Indian, Mughlai, Chinese",2.4,Poor,76
1,"Italian, Pizza",2.3,Poor,94
1,"American, Fast Food, Salad, Healthy Food",2.4,Poor,51
1,"Bakery, Desserts, Fast Food",2.4,Poor,63
1,"North Indian, Chinese",4,Very Good,175
1,North Indian,3,Average,9
1,Bakery,3,Average,5
1,Fast Food,2.8,Average,31
1,North Indian,3,Average,7
1,North Indian,2.6,Average,34
1,Fast Food,3,Average,4
1,"North Indian, Chinese, Mughlai, Fast Food",2.7,Average,26
1,"North Indian, Chinese",3.1,Average,30
1,"Chinese, Thai",3.7,Good,1182
1,Ice Cream,0,Not rated,2
1,"North Indian, Mughlai",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,"North Indian, Chinese, Mughlai",0,Not rated,1
1,Biryani,0,Not rated,1
1,"Mithai, Street Food",0,Not rated,3
1,"Mithai, Street Food",0,Not rated,1
1,"North Indian, South Indian",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,"North Indian, Mughlai",0,Not rated,3
1,North Indian,0,Not rated,1
1,Fast Food,0,Not rated,1
1,"Mithai, Street Food",2.3,Poor,15
1,"Cafe, Italian, Continental, Chinese",2.6,Average,26
1,"Mexican, Italian, Fast Food",3.4,Average,55
1,Beverages,3.9,Good,64
1,"Continental, Mexican, American, Fast Food, Italian, Chinese",3.9,Good,132
1,Cafe,3.6,Good,20
1,"Chinese, Fast Food",0,Not rated,0
1,"Bakery, Fast Food, Chinese",0,Not rated,0
1,"North Indian, Fast Food",0,Not rated,1
1,"Biryani, Mughlai",0,Not rated,1
1,"South Indian, North Indian, Street Food",3,Average,4
1,"North Indian, Mughlai, Fast Food",2.9,Average,5
1,"North Indian, Chinese",3.1,Average,19
1,"North Indian, Mughlai",2.5,Average,6
1,"North Indian, Chinese",2.9,Average,4
1,"Pizza, Fast Food",2.5,Average,27
1,"North Indian, Chinese",3,Average,4
1,"North Indian, Mughlai",2.8,Average,7
1,North Indian,2.8,Average,9
1,Fast Food,3.2,Average,19
1,"North Indian, Fast Food",2.8,Average,8
1,"American, Fast Food, Salad, Healthy Food",2.6,Average,13
1,"Bakery, Desserts",2.9,Average,6
1,"Bakery, Fast Food",0,Not rated,3
1,"North Indian, Mughlai, Chinese",0,Not rated,2
1,North Indian,0,Not rated,0
1,Cafe,0,Not rated,3
1,Cafe,0,Not rated,0
1,"Cafe, Bakery, Fast Food",0,Not rated,0
1,"North Indian, Italian, Continental",0,Not rated,0
1,Bakery,0,Not rated,2
1,Chinese,0,Not rated,0
1,Cafe,0,Not rated,0
1,North Indian,0,Not rated,0
1,"North Indian, Chinese",0,Not rated,2
1,Bakery,0,Not rated,1
1,"Mithai, North Indian, Street Food",0,Not rated,1
1,Chinese,0,Not rated,1
1,"Cafe, Fast Food",0,Not rated,1
1,Beverages,0,Not rated,1
1,Beverages,0,Not rated,0
1,South Indian,0,Not rated,3
1,"Pizza, Fast Food",0,Not rated,3
1,"North Indian, Chinese",0,Not rated,1
1,"American, Fast Food, Salad, Healthy Food",0,Not rated,0
1,North Indian,0,Not rated,3
1,North Indian,0,Not rated,0
1,"Fast Food, Beverages",0,Not rated,1
1,"North Indian, Chinese",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,"Fast Food, Beverages",0,Not rated,1
1,"Continental, Chinese, North Indian, Indian",0,Not rated,3
1,"Continental, Fast Food, Italian",4.2,Very Good,108
1,Bakery,2.9,Average,7
1,"North Indian, Chinese",2.8,Average,84
1,"North Indian, South Indian",2.8,Average,6
1,North Indian,2.9,Average,4
1,North Indian,3.1,Average,27
1,North Indian,2.9,Average,5
1,"South Indian, North Indian, Chinese",3.3,Average,57
1,Bakery,3.4,Average,23
1,Bakery,3,Average,10
1,"Bakery, Desserts",3,Average,43
1,"North Indian, Mughlai, Chinese, Fast Food",2.7,Average,8
1,"North Indian, Fast Food",3.2,Average,12
1,Fast Food,3.2,Average,48
1,"Healthy Food, Juices",3.5,Good,14
1,"North Indian, Chinese, Thai, Continental",3.6,Good,328
1,Bakery,0,Not rated,0
1,Pizza,0,Not rated,0
1,North Indian,0,Not rated,2
1,Chinese,0,Not rated,0
1,"Fast Food, Beverages",0,Not rated,2
1,"North Indian, Chinese",0,Not rated,1
1,"Mughlai, North Indian",0,Not rated,1
1,Bakery,0,Not rated,1
1,Bakery,0,Not rated,1
1,North Indian,0,Not rated,1
1,North Indian,0,Not rated,2
1,Fast Food,0,Not rated,1
1,Mughlai,0,Not rated,2
1,"North Indian, Mughlai",0,Not rated,1
1,Cafe,2.9,Average,22
1,"North Indian, Chinese, South Indian",3,Average,31
1,"North Indian, Chinese",3.3,Average,13
1,"American, Fast Food, Salad, Healthy Food",3.4,Average,55
1,North Indian,3.5,Good,45
1,"Fast Food, Burger",3.7,Good,135
1,Cafe,0,Not rated,2
1,"Burger, Desserts, Fast Food",0,Not rated,2
1,Chinese,0,Not rated,0
1,Chinese,0,Not rated,0
1,"North Indian, Chinese, Mediterranean",4.3,Very Good,1670
1,"South Indian, Chinese, Street Food, Mithai",3.3,Average,61
1,"North Indian, Chinese",2.5,Average,106
1,"Italian, North Indian, Chinese",3.4,Average,431
1,"Bakery, Desserts, Fast Food",3.1,Average,213
1,"North Indian, Mughlai",2.5,Average,357
1,Fast Food,2.5,Average,103
1,North Indian,2.8,Average,30
1,"American, Italian",2.6,Average,521
1,"Chinese, North Indian, Mughlai, Continental",3.3,Average,198
1,"Mithai, North Indian, South Indian, Street Food, Chinese",3.3,Average,36
1,"Mughlai, North Indian",3.3,Average,446
1,"American, Fast Food, Burger",2.7,Average,608
1,"North Indian, Street Food",3.2,Average,76
1,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",2.5,Average,211
1,"North Indian, Mughlai",3.3,Average,19
1,"North Indian, Chinese, Continental",3.4,Average,68
1,"North Indian, Fast Food",3,Average,139
1,"North Indian, Chinese, Continental",2.6,Average,19
1,"North Indian, Chinese",2.6,Average,89
1,"South Indian, North Indian, Chinese",3.2,Average,277
1,"Pizza, Italian",3.3,Average,97
1,"North Indian, Chinese, Mughlai",3.4,Average,19
1,"North Indian, Mughlai, Chinese",3.2,Average,80
1,"North Indian, Mughlai",3.2,Average,47
1,"Fast Food, North Indian",3.4,Average,45
1,"North Indian, Chinese",3.2,Average,37
1,"North Indian, Mughlai, Chinese",3,Average,203
1,"Italian, Continental, North Indian, Chinese",3.4,Average,286
1,"Finger Food, North Indian, Chinese",3.4,Average,223
1,"Bakery, Desserts, Fast Food",3.9,Good,205
1,"North Indian, Continental, Thai, Chinese",3.5,Good,326
1,"Bakery, Beverages, Fast Food",3.6,Good,40
1,"Chinese, Seafood, Asian",3.9,Good,515
1,"North Indian, Fast Food, Chinese",3.6,Good,235
1,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",3.7,Good,331
1,"Biryani, North Indian, Hyderabadi",3.8,Good,612
1,"American, Italian, Chinese, North Indian, Cafe",3.7,Good,833
1,Cafe,3.6,Good,125
1,"Biryani, North Indian, Mughlai",3.5,Good,430
1,"North Indian, Mughlai",3.8,Good,2019
1,"North Indian, Mughlai",3.8,Good,477
1,"North Indian, Fast Food",3.5,Good,196
1,"Pizza, Fast Food",3.6,Good,547
1,Bakery,3.8,Good,402
1,"North Indian, Chinese, Mughlai",3.8,Good,285
1,Healthy Food,3.8,Good,154
1,"Continental, Mexican, Fast Food, Chinese",3.5,Good,147
1,"Pizza, North Indian",3.5,Good,47
1,"Street Food, Continental, South Indian, North Indian, Chinese",3.9,Good,204
1,"Fast Food, Beverages",3.6,Good,30
1,"Continental, American, North Indian, Chinese",3.6,Good,425
1,Chinese,3.7,Good,743
1,Fast Food,3.9,Good,403
1,"North Indian, Fast Food, Chinese, Biryani, Mughlai",3.8,Good,418
1,"Mughlai, North Indian",3.6,Good,703
1,"Cafe, Italian, Continental, Desserts",3.9,Good,320
1,Cafe,3.7,Good,302
1,"Bakery, Desserts, Fast Food",3.9,Good,250
1,"North Indian, Mughlai",3.7,Good,770
1,"Fast Food, Chinese, North Indian",3.5,Good,22
1,"American, Fast Food, Salad, Healthy Food",3.8,Good,268
1,"North Indian, Chinese, South Indian, Seafood, Chettinad",3.6,Good,415
1,"North Indian, Asian, Continental",3.5,Good,214
1,"North Indian, Mughlai",3.5,Good,540
1,North Indian,3.6,Good,332
1,"North Indian, Mughlai, Italian, Chinese",3.5,Good,247
1,"North Indian, Mughlai",3.7,Good,222
1,"Bakery, Fast Food",3.5,Good,420
1,Fast Food,3.6,Good,324
1,"North Indian, Mughlai, Chinese, Fast Food",2.2,Poor,81
1,North Indian,2.3,Poor,31
1,"Fast Food, Beverages",2.1,Poor,74
1,"Chinese, North Indian",2.4,Poor,103
1,Desserts,4.2,Very Good,235
1,Fast Food,4,Very Good,1055
1,Chinese,2.8,Average,18
1,Fast Food,3.6,Good,165
1,North Indian,0,Not rated,1
1,"North Indian, Chinese, South Indian",0,Not rated,0
1,"North Indian, Chinese",2.9,Average,4
1,"Fast Food, North Indian, Chinese, Desserts, Ice Cream",2.5,Average,221
1,"North Indian, Chinese, South Indian",3.6,Good,103
1,"North Indian, Chinese",0,Not rated,0
1,"Bakery, Desserts",0,Not rated,3
1,"Chinese, Thai",0,Not rated,2
1,South Indian,0,Not rated,0
1,Fast Food,0,Not rated,2
1,North Indian,0,Not rated,0
1,"North Indian, Chinese",2.6,Average,17
1,South Indian,3,Average,5
1,North Indian,0,Not rated,3
1,"Fast Food, Chinese",3.3,Average,27
1,"North Indian, Chinese",3,Average,26
1,Fast Food,0,Not rated,1
1,North Indian,3,Average,10
1,"North Indian, Chinese, South Indian",3,Average,7
1,"North Indian, Chinese",2.5,Average,17
1,"Mughlai, Biryani",0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,"North Indian, Chinese",0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,1
1,Bakery,3.4,Average,102
1,"North Indian, Chinese, Mughlai",3.1,Average,16
1,"North Indian, Chinese",2.6,Average,59
1,"Raw Meats, Fast Food",3,Average,37
1,Mithai,0,Not rated,2
1,Chinese,0,Not rated,0
1,"Bakery, Desserts",2.5,Average,4
1,"North Indian, South Indian, Chinese",0,Not rated,0
1,"North Indian, Fast Food",4.1,Very Good,112
1,"North Indian, Chinese, Mughlai",3.3,Average,159
1,Chinese,3,Average,6
1,"Chinese, Fast Food",2.7,Average,15
1,"Pizza, Fast Food",3.4,Average,79
1,North Indian,2.9,Average,5
1,Street Food,3,Average,10
1,North Indian,3.1,Average,8
1,Fast Food,3,Average,5
1,"Fast Food, Beverages",2.6,Average,13
1,"North Indian, Fast Food, Chinese",3.1,Average,12
1,North Indian,3.2,Average,12
1,Bakery,2.8,Average,8
1,North Indian,2.9,Average,7
1,"Street Food, Beverages",2.9,Average,4
1,"North Indian, Chinese",3.6,Good,19
1,"Ice Cream, Beverages",3.5,Good,23
1,"Chinese, South Indian, North Indian",3.5,Good,57
1,"Italian, Chinese",0,Not rated,2
1,"North Indian, South Indian",0,Not rated,1
1,North Indian,0,Not rated,1
1,Desserts,0,Not rated,1
1,Bakery,0,Not rated,1
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,0
1,"Italian, Pizza, Fast Food",2.3,Poor,62
1,North Indian,2,Poor,74
1,"North Indian, Mughlai",2.8,Average,58
1,Fast Food,3.2,Average,20
1,Mithai,3.1,Average,14
1,"North Indian, Mughlai",2.9,Average,43
1,Street Food,3.2,Average,15
1,"Raw Meats, North Indian, Fast Food",3.5,Good,85
1,Chinese,3.2,Average,46
1,"North Indian, Mughlai",3,Average,12
1,"Bakery, Desserts",3.4,Average,37
1,Biryani,3.5,Good,144
1,North Indian,3.7,Good,31
1,"North Indian, Mughlai",0,Not rated,0
1,Bakery,0,Not rated,0
1,"North Indian, Chinese, Fast Food",2.8,Average,8
1,North Indian,3,Average,5
1,"North Indian, Chinese",3.9,Good,140
1,"North Indian, South Indian, Chinese",0,Not rated,3
1,"North Indian, Chinese",0,Not rated,3
1,"Cafe, Continental, Fast Food, Italian",3.7,Good,164
1,"Cafe, Healthy Food, Continental, Italian, Asian",3.7,Good,131
1,North Indian,3,Average,4
1,North Indian,2.7,Average,20
1,Chinese,3.1,Average,5
1,Chinese,2.6,Average,32
1,"North Indian, Chinese",3.7,Good,49
1,"Chinese, North Indian, South Indian",0,Not rated,0
1,"North Indian, Chinese",0,Not rated,1
1,Ice Cream,0,Not rated,0
1,"North Indian, South Indian",3,Average,8
1,Street Food,3.2,Average,15
1,Fast Food,3.4,Average,22
1,American,0,Not rated,1
1,"Bakery, Desserts",0,Not rated,2
1,"North Indian, Mughlai, Chinese",2.8,Average,28
1,"Fast Food, Beverages",3.1,Average,4
1,"North Indian, Mughlai, Chinese",2.6,Average,37
1,"North Indian, Mughlai, Chinese",2.5,Average,20
1,"North Indian, Chinese, Mughlai",2.9,Average,7
1,Kashmiri,3,Average,5
1,"Cafe, Tea",3.6,Good,18
1,"North Indian, Mughlai",3.7,Good,70
1,"Bakery, Desserts",0,Not rated,0
1,Fast Food,0,Not rated,0
1,"Ice Cream, Beverages, Fast Food",0,Not rated,0
1,North Indian,0,Not rated,0
1,North Indian,0,Not rated,3
1,Fast Food,3,Average,6
1,"North Indian, Mughlai, Chinese",2.8,Average,239
1,"Pizza, Fast Food",3.4,Average,15
1,"North Indian, Mughlai, Chinese",2.9,Average,7
1,"Fast Food, Italian",3.4,Average,23
1,"Fast Food, Burger",2.9,Average,8
1,"North Indian, Continental",3.1,Average,6
1,"Fast Food, Chinese",3.7,Good,72
1,Chinese,3.8,Good,113
1,"Continental, Mexican, Italian",3.6,Good,111
1,"Cafe, Fast Food",3.7,Good,68
1,Healthy Food,3.7,Good,26
1,"Italian, Fast Food",3.5,Good,27
1,"North Indian, Chinese, Mughlai",3.6,Good,47
1,"Fast Food, North Indian",3.7,Good,92
1,"Fast Food, Chinese",3.8,Good,34
1,"Cafe, Fast Food",3.7,Good,80
1,"Desserts, Beverages",3.9,Good,66
1,"North Indian, Biryani",0,Not rated,0
1,Chinese,0,Not rated,2
1,"Continental, Fast Food, Italian",0,Not rated,3
1,Bakery,0,Not rated,0
1,"Fast Food, Chinese",4.3,Very Good,1005
1,"North Indian, Mughlai",4.3,Very Good,96
1,"Fast Food, Beverages",4.1,Very Good,632
1,"Fast Food, Chinese",2.8,Average,63
1,Cafe,3,Average,26
1,"Burger, Fast Food",3.2,Average,13
1,Beverages,3.1,Average,7
1,American,3.7,Good,53
1,"Fast Food, Burger",3.5,Good,53
1,Ice Cream,0,Not rated,2
1,Fast Food,0,Not rated,1
1,Chinese,0,Not rated,0
1,Ice Cream,0,Not rated,0
1,North Indian,0,Not rated,0
1,"Pizza, Fast Food",2.4,Poor,70
1,"Bakery, Desserts, Fast Food",4,Very Good,183
1,"North Indian, Mughlai, Chinese",3.4,Average,69
1,"North Indian, Mughlai",3,Average,7
1,Chinese,3,Average,4
1,"North Indian, South Indian, Italian, Continental, Mediterranean, Lebanese, Desserts",3.3,Average,10
1,North Indian,0,Not rated,1
1,"North Indian, Chinese, Fast Food",3.4,Average,24
1,"Chinese, North Indian",0,Not rated,0
1,"North Indian, Chinese, Fast Food",3.2,Average,364
1,Ice Cream,3.3,Average,12
1,"Raw Meats, Fast Food",3.1,Average,16
1,"Biryani, North Indian",3.1,Average,9
1,Chinese,2.9,Average,22
1,"North Indian, Chinese",2.5,Average,27
1,"Bakery, Fast Food",3.4,Average,117
1,"Mughlai, Chinese",3.2,Average,5
1,"North Indian, Fast Food",3.1,Average,10
1,"Raw Meats, North Indian, Fast Food",2.7,Average,25
1,"North Indian, Chinese, Fast Food, Mithai",2.9,Average,56
1,"North Indian, Chinese, Fast Food, Street Food",3.2,Average,41
1,Beverages,2.9,Average,4
1,"Cafe, Continental, Fast Food",3.3,Average,39
1,"North Indian, Seafood, Bengali",3.3,Average,15
1,"North Indian, Mughlai",3.2,Average,34
1,"Pizza, Fast Food",3.3,Average,26
1,Healthy Food,3.4,Average,21
1,"Fast Food, Beverages",2.5,Average,13
1,"Fast Food, Italian, North Indian, Chinese",3,Average,6
1,"Fast Food, Beverages",3.4,Average,66
1,"Fast Food, North Indian",3,Average,6
1,South Indian,2.8,Average,10
1,"North Indian, Mughlai",3.6,Good,43
1,Biryani,3.5,Good,63
1,"Cafe, North Indian, Chinese",3.7,Good,27
1,North Indian,3.6,Good,38
1,"Continental, Mexican, Fast Food, Chinese",3.5,Good,29
1,"North Indian, Mughlai",3.5,Good,63
1,Biryani,0,Not rated,1
1,"American, Italian, North Indian, Chinese",0,Not rated,3
1,Pizza,0,Not rated,1
1,Tea,0,Not rated,2
1,Beverages,0,Not rated,0
1,Beverages,0,Not rated,2
1,"North Indian, Chinese",0,Not rated,0
1,"North Indian, Mughlai",0,Not rated,1
1,"North Indian, Chinese",0,Not rated,0
1,"North Indian, Mughlai, Mughlai",0,Not rated,2
1,"North Indian, Chinese",0,Not rated,3
1,North Indian,0,Not rated,0
1,"Fast Food, Street Food",0,Not rated,0
1,"North Indian, Chinese",2.4,Poor,52
1,"North Indian, Chinese",2.4,Poor,5
1,"Salad, Continental",4.1,Very Good,43
1,Fast Food,2.7,Average,6
1,"Continental, Chinese",3,Average,4
1,"North Indian, Chinese, Fast Food",2.9,Average,52
1,North Indian,3.2,Average,11
1,"North Indian, Chinese",3.1,Average,9
1,Fast Food,2.5,Average,19
1,"North Indian, Chinese",3.4,Average,18
1,Chinese,2.9,Average,15
1,North Indian,3,Average,7
1,North Indian,2.8,Average,8
1,"Cafe, Italian, Chinese, Continental",3.7,Good,431
1,"North Indian, Chinese, Fast Food",3.7,Good,47
1,"Chinese, Thai, Fast Food",3.8,Good,40
1,"North Indian, Chinese",0,Not rated,0
1,Mughlai,0,Not rated,3
1,"North Indian, Mughlai, Chinese",0,Not rated,1
1,"Bakery, Fast Food",0,Not rated,0
1,"North Indian, South Indian",0,Not rated,0
1,North Indian,0,Not rated,0
1,"North Indian, Mughlai",0,Not rated,0
1,Chinese,0,Not rated,0
1,"Chinese, North Indian, Mughlai",0,Not rated,0
1,"North Indian, South Indian",0,Not rated,1
1,"North Indian, Chinese, Italian",3.3,Average,49
1,"Bakery, Desserts",3.3,Average,11
1,"North Indian, Chinese",3.1,Average,80
1,"North Indian, Mughlai",2.9,Average,4
1,South Indian,0,Not rated,1
1,Ice Cream,0,Not rated,2
1,Ice Cream,0,Not rated,0
1,Street Food,0,Not rated,0
1,"Chinese, North Indian",0,Not rated,0
1,Bakery,3,Average,9
1,"North Indian, Mughlai, Chinese",3.4,Average,20
1,North Indian,0,Not rated,0
1,Bakery,0,Not rated,0
1,Bakery,0,Not rated,3
1,Bakery,0,Not rated,1
1,"Chinese, Fast Food",2.8,Average,5
1,"North Indian, Chinese",2.9,Average,4
1,"North Indian, Mughlai, Chinese",3,Average,27
1,Bakery,3,Average,5
1,"Bakery, Fast Food",3.1,Average,7
1,Fast Food,3.4,Average,22
1,"Burger, Fast Food",0,Not rated,1
1,North Indian,0,Not rated,0
1,"Pizza, Fast Food",2.3,Poor,38
1,"Fast Food, Beverages",2.4,Poor,7
1,"Bakery, Desserts",3,Average,11
1,North Indian,3.2,Average,61
1,"North Indian, Mughlai",3.5,Good,76
1,,,,
300,No,8721,,
1,"Bakery, Desserts",3.8,Good,89
1,North Indian,3.5,Good,87
1,Street Food,0,Not rated,0
1,Cafe,2.7,Average,42
1,Desserts,3.4,Average,18
1,"North Indian, Mughlai",2.7,Average,340
1,"North Indian, Healthy Food, Rajasthani",3.1,Average,10
1,Fast Food,3.3,Average,141
1,"North Indian, Mughlai, Chinese",3.4,Average,369
1,"North Indian, Chinese",2.5,Average,206
1,Chinese,2.7,Average,53
1,"North Indian, Chinese",3.4,Average,51
1,"Bakery, Mithai",3,Average,11
1,"Raw Meats, Fast Food",3.4,Average,29
1,South Indian,2.8,Average,113
1,"American, Fast Food, Salad, Healthy Food",2.5,Average,165
1,"Fast Food, Cafe, Italian, North Indian, Chinese",3.2,Average,48
1,"Italian, Continental, North Indian, Chinese",2.6,Average,147
1,Chinese,2.5,Average,252
1,"Mithai, Street Food",3.6,Good,69
1,Cafe,3.5,Good,203
1,"Biryani, Mughlai",0,Not rated,0
1,"Bakery, Desserts",0,Not rated,0
1,"North Indian, Mughlai, Chinese",0,Not rated,2
1,North Indian,0,Not rated,0
1,"Raw Meats, Fast Food",0,Not rated,0
1,Bakery,0,Not rated,0
1,"North Indian, Mughlai, Chinese",2.3,Poor,91
1,"Pizza, Fast Food",2.4,Poor,161
1,"Mughlai, North Indian",2.3,Poor,12
1,"North Indian, Chinese",2.3,Poor,115
1,"Italian, Pizza, Fast Food",2.3,Poor,173
1,"North Indian, Chinese",2.4,Poor,56
1,"Chinese, Thai, Asian",2.4,Poor,137
1,"North Indian, Chinese",2.4,Poor,21
1,"Biryani, Mughlai",4.1,Very Good,126
1,"North Indian, Chinese",4.3,Very Good,150
1,"Desserts, Bakery, Fast Food",4.1,Very Good,516
1,"Bengali, North Indian",2.7,Average,27
1,Chinese,3,Average,5
1,"North Indian, Chinese, Fast Food",2.8,Average,11
1,"North Indian, Chinese, South Indian",2.7,Average,9
1,"North Indian, Chinese",3.1,Average,29
1,"North Indian, Biryani",3.6,Good,19
1,"Healthy Food, North Indian, Chinese, Continental",3.7,Good,142
1,"North Indian, Mughlai, Chinese, Fast Food",3.6,Good,33
1,"Chinese, Mughlai",3.6,Good,49
1,"North Indian, Mughlai, Chinese",3.5,Good,61
1,"North Indian, Mughlai, Chinese",0,Not rated,0
1,"American, Italian",0,Not rated,0
1,North Indian,0,Not rated,0
1,"North Indian, Chinese, Mughlai",0,Not rated,2
